REF_DATE,GEO,DGUID,Vehicle type,Origin of manufacture,Sales,Seasonal adjustment,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2023-07,Canada,2016A000011124,Passenger cars,North America,Units,Unadjusted,Units,300,units,0,v42169923,1.2.2.1.1,11911.0,,,,0
2023-08,Canada,2016A000011124,Passenger cars,North America,Units,Unadjusted,Units,300,units,0,v42169923,1.2.2.1.1,13707.0,,,,0
2023-09,Canada,2016A000011124,Passenger cars,North America,Units,Unadjusted,Units,300,units,0,v42169923,1.2.2.1.1,15252.0,,,,0
2023-10,Canada,2016A000011124,Passenger cars,North America,Units,Unadjusted,Units,300,units,0,v42169923,1.2.2.1.1,12302.0,,,,0
2023-11,Canada,2016A000011124,Passenger cars,North America,Units,Unadjusted,Units,300,units,0,v42169923,1.2.2.1.1,10492.0,,,,0
2023-12,Canada,2016A000011124,Passenger cars,North America,Units,Unadjusted,Units,300,units,0,v42169923,1.2.2.1.1,9434.0,,,,0
2024-01,Canada,2016A000011124,Passenger cars,North America,Units,Unadjusted,Units,300,units,0,v42169923,1.2.2.1.1,8042.0,,,,0
2024-02,Canada,2016A000011124,Passenger cars,North America,Units,Unadjusted,Units,300,units,0,v42169923,1.2.2.1.1,8859.0,,,,0
1953-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,32173.0,,,t,0
1953-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,34797.0,,,t,0
1953-03,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,30840.0,,,t,0
1953-04,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27125.0,,,t,0
1953-05,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26303.0,,,t,0
1953-06,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,25825.0,,,t,0
1953-07,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26436.0,,,t,0
1953-08,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,21508.0,,,t,0
1953-09,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27990.0,,,t,0
1953-10,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,30280.0,,,t,0
1953-11,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,30073.0,,,t,0
1953-12,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,23747.0,,,t,0
1954-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27310.0,,,t,0
1954-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27247.0,,,t,0
1954-03,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27323.0,,,t,0
1954-04,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,25260.0,,,t,0
1954-05,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,23022.0,,,t,0
1954-06,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,21916.0,,,t,0
1954-07,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,21557.0,,,t,0
1954-08,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,21930.0,,,t,0
1954-09,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,30084.0,,,t,0
1954-10,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,20470.0,,,t,0
1954-11,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,21727.0,,,t,0
1954-12,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24368.0,,,t,0
1955-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24685.0,,,t,0
1955-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,25219.0,,,t,0
1955-03,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,23513.0,,,t,0
1955-04,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,29901.0,,,t,0
1955-05,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,33807.0,,,t,0
1955-06,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,32506.0,,,t,0
1955-07,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,34016.0,,,t,0
1955-08,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,33396.0,,,t,0
1955-09,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,32466.0,,,t,0
1955-10,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,33440.0,,,t,0
1955-11,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,30673.0,,,t,0
1955-12,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,28930.0,,,t,0
1956-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,20775.0,,,t,0
1956-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24475.0,,,t,0
1956-03,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27407.0,,,t,0
1956-04,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,32753.0,,,t,0
1956-05,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,32594.0,,,t,0
1956-06,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,34640.0,,,t,0
1956-07,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,34958.0,,,t,0
1956-08,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,34939.0,,,t,0
1956-09,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,34968.0,,,t,0
1956-10,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,29470.0,,,t,0
1956-11,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,31507.0,,,t,0
1956-12,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,31018.0,,,t,0
1957-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,31217.0,,,t,0
1957-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,28700.0,,,t,0
1957-03,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,29888.0,,,t,0
1957-04,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27279.0,,,t,0
1957-05,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27193.0,,,t,0
1957-06,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26539.0,,,t,0
1957-07,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27437.0,,,t,0
1957-08,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,30378.0,,,t,0
1957-09,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,34272.0,,,t,0
1957-10,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,21332.0,,,t,0
1957-11,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24538.0,,,t,0
1957-12,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24719.0,,,t,0
1958-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,28841.0,,,t,0
1958-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,25748.0,,,t,0
1958-03,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24699.0,,,t,0
1958-04,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24384.0,,,t,0
1958-05,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,22646.0,,,t,0
1958-06,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24065.0,,,t,0
1958-07,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24201.0,,,t,0
1958-08,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24409.0,,,t,0
1958-09,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24187.0,,,t,0
1958-10,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24538.0,,,t,0
1958-11,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26551.0,,,t,0
1958-12,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,28156.0,,,t,0
1959-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27188.0,,,t,0
1959-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27712.0,,,t,0
1959-03,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27224.0,,,t,0
1959-04,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26285.0,,,t,0
1959-05,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,25921.0,,,t,0
1959-06,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26370.0,,,t,0
1959-07,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24973.0,,,t,0
1959-08,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27002.0,,,t,0
1959-09,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26159.0,,,t,0
1959-10,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27777.0,,,t,0
1959-11,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24845.0,,,t,0
1959-12,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,18208.0,,,t,0
1960-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26424.0,,,t,0
1960-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26825.0,,,t,0
1960-03,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,25856.0,,,t,0
1960-04,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26025.0,,,t,0
1960-05,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26392.0,,,t,0
1960-06,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27357.0,,,t,0
1960-07,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,25084.0,,,t,0
1960-08,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,25930.0,,,t,0
1960-09,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27392.0,,,t,0
1960-10,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,28441.0,,,t,0
1960-11,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27858.0,,,t,0
1960-12,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27287.0,,,t,0
1961-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,25930.0,,,t,0
1961-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,26262.0,,,t,0
1961-03,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,24670.0,,,t,0
1961-04,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,25607.0,,,t,0
1961-05,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27048.0,,,t,0
1961-06,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27559.0,,,t,0
1961-07,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,31713.0,,,t,0
1961-08,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,28877.0,,,t,0
1961-09,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,27035.0,,,t,0
1961-10,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,28321.0,,,t,0
1961-11,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,35234.0,,,t,0
1961-12,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,30397.0,,,t,0
1962-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,34405.0,,,t,0
1962-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,31310.0,,,t,0
1962-03,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,35503.0,,,t,0
1962-04,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,34660.0,,,t,0
1962-05,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,36640.0,,,t,0
1962-06,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,34835.0,,,t,0
1962-07,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,36038.0,,,t,0
1962-08,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,33850.0,,,t,0
1962-09,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,23958.0,,,t,0
1962-10,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,38002.0,,,t,0
1962-11,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,39951.0,,,t,0
1962-12,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,41092.0,,,t,0
1963-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,38179.0,,,t,0
1963-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,41444.0,,,t,0
1963-03,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,39678.0,,,t,0
1963-04,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,42327.0,,,t,0
1963-05,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,40929.0,,,t,0
1963-06,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,44416.0,,,t,0
1963-07,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,39328.0,,,t,0
1963-08,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,35605.0,,,t,0
1963-09,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,34332.0,,,t,0
1963-10,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,45636.0,,,t,0
1963-11,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,50584.0,,,t,0
1963-12,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,46864.0,,,t,0
1964-01,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,47494.0,,,t,0
1964-02,Canada,2016A000011124,Passenger cars,North America,Units,Seasonally adjusted,Units,300,thousands,3,v42169924,1.2.2.1.2,46431.0,,,t,0
