REF_DATE,GEO,DGUID,Vehicle type,Origin of manufacture,Sales,Seasonal adjustment,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1991-07,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,44601.0,,,t,0
1991-08,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36892.0,,,t,0
1991-09,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,42778.0,,,t,0
1991-10,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,35277.0,,,t,0
1991-11,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38099.0,,,t,0
1991-12,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36802.0,,,t,0
1992-01,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,41291.0,,,t,0
1992-02,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,40970.0,,,t,0
1992-03,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36348.0,,,t,0
1992-04,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38187.0,,,t,0
1992-05,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36957.0,,,t,0
1992-06,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36933.0,,,t,0
1992-07,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38823.0,,,t,0
1992-08,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38773.0,,,t,0
1992-09,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,39730.0,,,t,0
1992-10,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,37397.0,,,t,0
1992-11,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38814.0,,,t,0
1992-12,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,41449.0,,,t,0
1993-01,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36831.0,,,t,0
1993-02,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,32143.0,,,t,0
1993-03,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38004.0,,,t,0
1993-04,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,40041.0,,,t,0
1993-05,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,39593.0,,,t,0
1993-06,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,35512.0,,,t,0
1993-07,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,39377.0,,,t,0
1993-08,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38938.0,,,t,0
1993-09,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36970.0,,,t,0
1993-10,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,39590.0,,,t,0
1993-11,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,40544.0,,,t,0
1993-12,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,39850.0,,,t,0
1994-01,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,41046.0,,,t,0
1994-02,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,41567.0,,,t,0
1994-03,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,42532.0,,,t,0
1994-04,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,42745.0,,,t,0
1994-05,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,41698.0,,,t,0
1994-06,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,42569.0,,,t,0
1994-07,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,39887.0,,,t,0
1994-08,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36245.0,,,t,0
1994-09,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,41193.0,,,t,0
1994-10,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,42739.0,,,t,0
1994-11,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,39762.0,,,t,0
1994-12,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,40436.0,,,t,0
1995-01,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,39169.0,,,t,0
1995-02,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38407.0,,,t,0
1995-03,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38898.0,,,t,0
1995-04,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,35243.0,,,t,0
1995-05,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36472.0,,,t,0
1995-06,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,39254.0,,,t,0
1995-07,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36197.0,,,t,0
1995-08,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38466.0,,,t,0
1995-09,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,41548.0,,,t,0
1995-10,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,37532.0,,,t,0
1995-11,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36526.0,,,t,0
1995-12,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,35055.0,,,t,0
1996-01,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36476.0,,,t,0
1996-02,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,37365.0,,,t,0
1996-03,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,35380.0,,,t,0
1996-04,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,35366.0,,,t,0
1996-05,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36822.0,,,t,0
1996-06,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,37374.0,,,t,0
1996-07,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,36947.0,,,t,0
1996-08,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38346.0,,,t,0
1996-09,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,39829.0,,,t,0
1996-10,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,41564.0,,,t,0
1996-11,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,41663.0,,,t,0
1996-12,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,43560.0,,,t,0
1997-01,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,38197.0,,,t,0
1997-02,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,44219.0,,,t,0
1997-03,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,47429.0,,,t,0
1997-04,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,42842.0,,,t,0
1997-05,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,45015.0,,,t,0
1997-06,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,43771.0,,,t,0
1997-07,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,46454.0,,,t,0
1997-08,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,46004.0,,,t,0
1997-09,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,43972.0,,,t,0
1997-10,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,46164.0,,,t,0
1997-11,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,48218.0,,,t,0
1997-12,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,57137.0,,,t,0
1998-01,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,43692.0,,,t,0
1998-02,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,45940.0,,,t,0
1998-03,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,46347.0,,,t,0
1998-04,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,48571.0,,,t,0
1998-05,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,52217.0,,,t,0
1998-06,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,49401.0,,,t,0
1998-07,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,48405.0,,,t,0
1998-08,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,46909.0,,,t,0
1998-09,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,48218.0,,,t,0
1998-10,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,45901.0,,,t,0
1998-11,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,48276.0,,,t,0
1998-12,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,46651.0,,,t,0
1999-01,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,49871.0,,,t,0
1999-02,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,51097.0,,,t,0
1999-03,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,52214.0,,,t,0
1999-04,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,53019.0,,,t,0
1999-05,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,52616.0,,,t,0
1999-06,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,52418.0,,,t,0
1999-07,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,55276.0,,,t,0
1999-08,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,54585.0,,,t,0
1999-09,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,54128.0,,,t,0
1999-10,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,56770.0,,,t,0
1999-11,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,55744.0,,,t,0
1999-12,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,57732.0,,,t,0
2000-01,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,54086.0,,,t,0
2000-02,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,55939.0,,,t,0
2000-03,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,56753.0,,,t,0
2000-04,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,54067.0,,,t,0
2000-05,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,55105.0,,,t,0
2000-06,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,56687.0,,,t,0
2000-07,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,55253.0,,,t,0
2000-08,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,57829.0,,,t,0
2000-09,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,61122.0,,,t,0
2000-10,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,50552.0,,,t,0
2000-11,Ontario,2016A000235,"Total, new motor vehicles","Total, country of manufacture",Units,Seasonally adjusted,Units,300,units,0,v42170124,7.1.1.1.2,52085.0,,,t,0
